Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
"Fri, Jan 5, 2018",7:00 pm,Minnesota Timberwolves,84.0,Boston Celtics,91.0,Box Score,,18624.0,
"Fri, Jan 5, 2018",8:30 pm,Chicago Bulls,127.0,Dallas Mavericks,124.0,Box Score,,20073.0,
"Fri, Jan 5, 2018",9:00 pm,Utah Jazz,91.0,Denver Nuggets,99.0,Box Score,,15557.0,
"Fri, Jan 5, 2018",10:30 pm,Charlotte Hornets,108.0,Los Angeles Lakers,94.0,Box Score,,18997.0,
"Fri, Jan 5, 2018",9:30 pm,Washington Wizards,102.0,Memphis Grizzlies,100.0,Box Score,,16988.0,
"Fri, Jan 5, 2018",8:00 pm,New York Knicks,103.0,Miami Heat,107.0,Box Score,OT,19600.0,
"Fri, Jan 5, 2018",8:00 pm,Toronto Raptors,129.0,Milwaukee Bucks,110.0,Box Score,,18717.0,
"Fri, Jan 5, 2018",7:00 pm,Detroit Pistons,78.0,Philadelphia 76ers,114.0,Box Score,,20592.0,
"Fri, Jan 5, 2018",10:00 pm,Atlanta Hawks,89.0,Portland Trail Blazers,110.0,Box Score,,19393.0,
"Fri, Jan 5, 2018",8:30 pm,Phoenix Suns,89.0,San Antonio Spurs,103.0,Box Score,,18501.0,
"Sat, Jan 6, 2018",6:00 pm,Boston Celtics,87.0,Brooklyn Nets,85.0,Box Score,,17732.0,
"Sat, Jan 6, 2018",7:00 pm,Houston Rockets,101.0,Detroit Pistons,108.0,Box Score,,18046.0,
"Sat, Jan 6, 2018",7:00 pm,Chicago Bulls,86.0,Indiana Pacers,125.0,Box Score,,17923.0,
"Sat, Jan 6, 2018",3:30 pm,Golden State Warriors,121.0,Los Angeles Clippers,105.0,Box Score,,19068.0,
"Sat, Jan 6, 2018",9:00 pm,New Orleans Pelicans,98.0,Minnesota Timberwolves,116.0,Box Score,,18978.0,
"Sat, Jan 6, 2018",7:00 pm,Cleveland Cavaliers,131.0,Orlando Magic,127.0,Box Score,,18997.0,
"Sat, Jan 6, 2018",10:00 pm,Denver Nuggets,98.0,Sacramento Kings,106.0,Box Score,,17583.0,
"Sat, Jan 6, 2018",8:00 pm,Milwaukee Bucks,110.0,Washington Wizards,103.0,Box Score,,18762.0,
"Sun, Jan 7, 2018",7:00 pm,New York Knicks,100.0,Dallas Mavericks,96.0,Box Score,,20171.0,
"Sun, Jan 7, 2018",9:30 pm,Atlanta Hawks,113.0,Los Angeles Lakers,132.0,Box Score,,18997.0,
"Sun, Jan 7, 2018",3:30 pm,Utah Jazz,102.0,Miami Heat,103.0,Box Score,,19600.0,
"Sun, Jan 7, 2018",8:00 pm,Oklahoma City Thunder,100.0,Phoenix Suns,114.0,Box Score,,18055.0,
"Sun, Jan 7, 2018",9:00 pm,San Antonio Spurs,110.0,Portland Trail Blazers,111.0,Box Score,,19393.0,
"Mon, Jan 8, 2018",7:30 pm,Toronto Raptors,114.0,Brooklyn Nets,113.0,Box Score,OT,13681.0,
"Mon, Jan 8, 2018",8:00 pm,Houston Rockets,116.0,Chicago Bulls,107.0,Box Score,,17462.0,
"Mon, Jan 8, 2018",10:30 pm,Denver Nuggets,114.0,Golden State Warriors,124.0,Box Score,,19596.0,
"Mon, Jan 8, 2018",7:00 pm,Milwaukee Bucks,96.0,Indiana Pacers,109.0,Box Score,,14670.0,
"Mon, Jan 8, 2018",10:30 pm,Atlanta Hawks,107.0,Los Angeles Clippers,108.0,Box Score,,14624.0,
"Mon, Jan 8, 2018",8:00 pm,Cleveland Cavaliers,99.0,Minnesota Timberwolves,127.0,Box Score,,18978.0,
"Mon, Jan 8, 2018",8:00 pm,Detroit Pistons,109.0,New Orleans Pelicans,112.0,Box Score,,12874.0,
"Mon, Jan 8, 2018",10:00 pm,San Antonio Spurs,107.0,Sacramento Kings,100.0,Box Score,,17583.0,
"Tue, Jan 9, 2018",8:30 pm,Orlando Magic,99.0,Dallas Mavericks,114.0,Box Score,,19306.0,
"Tue, Jan 9, 2018",10:30 pm,Sacramento Kings,86.0,Los Angeles Lakers,99.0,Box Score,,18997.0,
"Tue, Jan 9, 2018",8:00 pm,Portland Trail Blazers,117.0,Oklahoma City Thunder,106.0,Box Score,,18203.0,
"Tue, Jan 9, 2018",7:30 pm,Miami Heat,90.0,Toronto Raptors,89.0,Box Score,,19800.0,
"Wed, Jan 10, 2018",7:30 pm,Detroit Pistons,114.0,Brooklyn Nets,80.0,Box Score,,13457.0,
"Wed, Jan 10, 2018",7:00 pm,Dallas Mavericks,115.0,Charlotte Hornets,111.0,Box Score,,14462.0,
"Wed, Jan 10, 2018",9:00 pm,Atlanta Hawks,110.0,Denver Nuggets,97.0,Box Score,,14182.0,
"Wed, Jan 10, 2018",10:30 pm,Los Angeles Clippers,125.0,Golden State Warriors,106.0,Box Score,,19596.0,
"Wed, Jan 10, 2018",8:00 pm,Portland Trail Blazers,112.0,Houston Rockets,121.0,Box Score,,18055.0,
"Wed, Jan 10, 2018",7:00 pm,Miami Heat,114.0,Indiana Pacers,106.0,Box Score,,14540.0,
"Wed, Jan 10, 2018",8:00 pm,New Orleans Pelicans,102.0,Memphis Grizzlies,105.0,Box Score,,14312.0,
"Wed, Jan 10, 2018",8:00 pm,Orlando Magic,103.0,Milwaukee Bucks,110.0,Box Score,,14543.0,
"Wed, Jan 10, 2018",8:00 pm,Oklahoma City Thunder,88.0,Minnesota Timberwolves,104.0,Box Score,,18978.0,
"Wed, Jan 10, 2018",7:30 pm,Chicago Bulls,122.0,New York Knicks,119.0,Box Score,2OT,19812.0,
"Wed, Jan 10, 2018",7:00 pm,Utah Jazz,107.0,Washington Wizards,104.0,Box Score,,15640.0,
"Thu, Jan 11, 2018",10:30 pm,San Antonio Spurs,81.0,Los Angeles Lakers,93.0,Box Score,,18997.0,
"Thu, Jan 11, 2018",3:00 pm,Boston Celtics,114.0,Philadelphia 76ers,103.0,Box Score,,19078.0,
"Thu, Jan 11, 2018",10:00 pm,Los Angeles Clippers,121.0,Sacramento Kings,115.0,Box Score,,17583.0,
"Thu, Jan 11, 2018",8:00 pm,Cleveland Cavaliers,99.0,Toronto Raptors,133.0,Box Score,,19923.0,
"Fri, Jan 12, 2018",7:30 pm,Brooklyn Nets,110.0,Atlanta Hawks,105.0,Box Score,,13093.0,
"Fri, Jan 12, 2018",7:00 pm,Utah Jazz,88.0,Charlotte Hornets,99.0,Box Score,,14848.0,
"Fri, Jan 12, 2018",9:00 pm,Memphis Grizzlies,78.0,Denver Nuggets,87.0,Box Score,,15607.0,
"Fri, Jan 12, 2018",7:00 pm,Cleveland Cavaliers,95.0,Indiana Pacers,97.0,Box Score,,17923.0,
"Fri, Jan 12, 2018",8:00 pm,Golden State Warriors,108.0,Milwaukee Bucks,94.0,Box Score,,18717.0,
"Fri, Jan 12, 2018",8:00 pm,New York Knicks,108.0,Minnesota Timberwolves,118.0,Box Score,,18978.0,
"Fri, Jan 12, 2018",8:00 pm,Portland Trail Blazers,113.0,New Orleans Pelicans,119.0,Box Score,,17003.0,
"Fri, Jan 12, 2018",10:30 pm,Houston Rockets,112.0,Phoenix Suns,95.0,Box Score,,18055.0,
"Fri, Jan 12, 2018",7:00 pm,Orlando Magic,119.0,Washington Wizards,125.0,Box Score,,18171.0,
"Sat, Jan 13, 2018",8:00 pm,Detroit Pistons,105.0,Chicago Bulls,107.0,Box Score,,21613.0,
"Sat, Jan 13, 2018",5:00 pm,Oklahoma City Thunder,101.0,Charlotte Hornets,91.0,Box Score,,19624.0,
"Sat, Jan 13, 2018",2:00 pm,Los Angeles Lakers,107.0,Dallas Mavericks,101.0,Box Score,OT,20209.0,
"Sat, Jan 13, 2018",3:30 pm,Sacramento Kings,105.0,Los Angeles Clippers,126.0,Box Score,,16656.0,
"Sat, Jan 13, 2018",8:30 pm,Denver Nuggets,80.0,San Antonio Spurs,112.0,Box Score,,18418.0,
"Sat, Jan 13, 2018",7:30 pm,Golden State Warriors,127.0,Toronto Raptors,125.0,Box Score,,20078.0,
"Sat, Jan 13, 2018",7:00 pm,Brooklyn Nets,113.0,Washington Wizards,119.0,Box Score,OT,18354.0,
"Sun, Jan 14, 2018",1:00 pm,Milwaukee Bucks,79.0,Miami Heat,97.0,Box Score,,19600.0,
"Sun, Jan 14, 2018",9:00 pm,Portland Trail Blazers,103.0,Minnesota Timberwolves,120.0,Box Score,,14739.0,
"Sun, Jan 14, 2018",3:30 pm,New Orleans Pelicans,123.0,New York Knicks,118.0,Box Score,OT,19812.0,
"Sun, Jan 14, 2018",8:00 pm,Indiana Pacers,120.0,Phoenix Suns,97.0,Box Score,,17091.0,
"Mon, Jan 15, 2018",3:00 pm,San Antonio Spurs,99.0,Atlanta Hawks,102.0,Box Score,,15806.0,
"Mon, Jan 15, 2018",3:00 pm,New York Knicks,119.0,Brooklyn Nets,104.0,Box Score,,17732.0,
"Mon, Jan 15, 2018",3:30 pm,Miami Heat,111.0,Chicago Bulls,119.0,Box Score,,20546.0,
"Mon, Jan 15, 2018",8:00 pm,Golden State Warriors,118.0,Cleveland Cavaliers,108.0,Box Score,,20562.0,
"Mon, Jan 15, 2018",12:30 pm,Charlotte Hornets,118.0,Detroit Pistons,107.0,Box Score,,17200.0,
"Mon, Jan 15, 2018",10:30 pm,Houston Rockets,102.0,Los Angeles Clippers,113.0,Box Score,,17622.0,
"Mon, Jan 15, 2018",5:30 pm,Los Angeles Lakers,114.0,Memphis Grizzlies,123.0,Box Score,,17794.0,
"Mon, Jan 15, 2018",8:00 pm,Sacramento Kings,88.0,Oklahoma City Thunder,95.0,Box Score,,18203.0,
"Mon, Jan 15, 2018",1:00 pm,Toronto Raptors,111.0,Philadelphia 76ers,117.0,Box Score,,20637.0,
"Mon, Jan 15, 2018",9:00 pm,Indiana Pacers,109.0,Utah Jazz,94.0,Box Score,,18306.0,
"Mon, Jan 15, 2018",2:00 pm,Milwaukee Bucks,104.0,Washington Wizards,95.0,Box Score,,19607.0,
"Tue, Jan 16, 2018",7:30 pm,New Orleans Pelicans,116.0,Boston Celtics,113.0,Box Score,OT,18624.0,
"Tue, Jan 16, 2018",9:00 pm,Dallas Mavericks,102.0,Denver Nuggets,105.0,Box Score,,14097.0,
"Tue, Jan 16, 2018",7:00 pm,Minnesota Timberwolves,102.0,Orlando Magic,108.0,Box Score,,18589.0,
"Tue, Jan 16, 2018",10:00 pm,Phoenix Suns,111.0,Portland Trail Blazers,118.0,Box Score,,18604.0,
"Wed, Jan 17, 2018",7:30 pm,New Orleans Pelicans,93.0,Atlanta Hawks,94.0,Box Score,,10894.0,
"Wed, Jan 17, 2018",7:30 pm,San Antonio Spurs,100.0,Brooklyn Nets,95.0,Box Score,,15425.0,
"Wed, Jan 17, 2018",8:00 pm,Golden State Warriors,119.0,Chicago Bulls,112.0,Box Score,,21372.0,
"Wed, Jan 17, 2018",7:00 pm,Washington Wizards,109.0,Charlotte Hornets,133.0,Box Score,,11528.0,
"Wed, Jan 17, 2018",10:30 pm,Denver Nuggets,104.0,Los Angeles Clippers,109.0,Box Score,,15043.0,
"Wed, Jan 17, 2018",8:00 pm,New York Knicks,99.0,Memphis Grizzlies,105.0,Box Score,,12885.0,
"Wed, Jan 17, 2018",8:00 pm,Miami Heat,106.0,Milwaukee Bucks,101.0,Box Score,,16695.0,
"Wed, Jan 17, 2018",8:00 pm,Los Angeles Lakers,90.0,Oklahoma City Thunder,114.0,Box Score,,18203.0,
"Wed, Jan 17, 2018",10:00 pm,Utah Jazz,120.0,Sacramento Kings,105.0,Box Score,,17583.0,
"Wed, Jan 17, 2018",7:30 pm,Detroit Pistons,91.0,Toronto Raptors,96.0,Box Score,,19800.0,
"Thu, Jan 18, 2018",7:00 pm,Philadelphia 76ers,89.0,Boston Celtics,80.0,Box Score,,18624.0,
"Thu, Jan 18, 2018",7:00 pm,Orlando Magic,103.0,Cleveland Cavaliers,104.0,Box Score,,20562.0,
"Thu, Jan 18, 2018",9:30 pm,Minnesota Timberwolves,98.0,Houston Rockets,116.0,Box Score,,18055.0,
"Thu, Jan 18, 2018",10:00 pm,Indiana Pacers,86.0,Portland Trail Blazers,100.0,Box Score,,19071.0,
"Fri, Jan 19, 2018",7:30 pm,Miami Heat,95.0,Brooklyn Nets,101.0,Box Score,,17732.0,
"Fri, Jan 19, 2018",9:00 pm,Phoenix Suns,108.0,Denver Nuggets,100.0,Box Score,,15732.0,
"Fri, Jan 19, 2018",8:00 pm,Washington Wizards,122.0,Detroit Pistons,112.0,Box Score,,14744.0,
"Fri, Jan 19, 2018",10:30 pm,Indiana Pacers,86.0,Los Angeles Lakers,99.0,Box Score,,18997.0,
"Fri, Jan 19, 2018",8:00 pm,Sacramento Kings,88.0,Memphis Grizzlies,106.0,Box Score,,16831.0,
"Fri, Jan 19, 2018",7:00 pm,San Antonio Spurs,83.0,Toronto Raptors,86.0,Box Score,,19800.0,
"Fri, Jan 19, 2018",10:30 pm,New York Knicks,117.0,Utah Jazz,115.0,Box Score,,18306.0,
"Sat, Jan 20, 2018",5:00 pm,Chicago Bulls,113.0,Atlanta Hawks,97.0,Box Score,,15597.0,
"Sat, Jan 20, 2018",7:00 pm,Miami Heat,106.0,Charlotte Hornets,105.0,Box Score,,18687.0,
"Sat, Jan 20, 2018",3:30 pm,Oklahoma City Thunder,148.0,Cleveland Cavaliers,124.0,Box Score,,20562.0,
"Sat, Jan 20, 2018",8:30 pm,Golden State Warriors,108.0,Houston Rockets,116.0,Box Score,,18055.0,
"Sat, Jan 20, 2018",9:00 pm,Toronto Raptors,109.0,Minnesota Timberwolves,115.0,Box Score,,17828.0,
"Sat, Jan 20, 2018",7:00 pm,Memphis Grizzlies,104.0,New Orleans Pelicans,111.0,Box Score,,18212.0,
"Sat, Jan 20, 2018",7:30 pm,Milwaukee Bucks,94.0,Philadelphia 76ers,116.0,Box Score,,20826.0,
"Sat, Jan 20, 2018",10:00 pm,Dallas Mavericks,108.0,Portland Trail Blazers,117.0,Box Score,,19464.0,
"Sat, Jan 20, 2018",9:00 pm,Los Angeles Clippers,113.0,Utah Jazz,125.0,Box Score,,18306.0,
"Sun, Jan 21, 2018",1:00 pm,Orlando Magic,103.0,Boston Celtics,95.0,Box Score,,18624.0,
"Sun, Jan 21, 2018",4:00 pm,Brooklyn Nets,101.0,Detroit Pistons,100.0,Box Score,,17554.0,
"Sun, Jan 21, 2018",3:30 pm,New York Knicks,107.0,Los Angeles Lakers,127.0,Box Score,,18997.0,
"Sun, Jan 21, 2018",7:00 pm,Indiana Pacers,94.0,San Antonio Spurs,86.0,Box Score,,18418.0,
"Mon, Jan 22, 2018",7:30 pm,Utah Jazz,90.0,Atlanta Hawks,104.0,Box Score,,11096.0,
"Mon, Jan 22, 2018",7:00 pm,Sacramento Kings,107.0,Charlotte Hornets,112.0,Box Score,,11806.0,
"Mon, Jan 22, 2018",8:30 pm,Washington Wizards,75.0,Dallas Mavericks,98.0,Box Score,,19328.0,
"Mon, Jan 22, 2018",9:00 pm,Portland Trail Blazers,101.0,Denver Nuggets,104.0,Box Score,,14474.0,
"Mon, Jan 22, 2018",8:00 pm,Miami Heat,90.0,Houston Rockets,99.0,Box Score,,18055.0,
"Mon, Jan 22, 2018",10:30 pm,Minnesota Timberwolves,126.0,Los Angeles Clippers,118.0,Box Score,,16347.0,
"Mon, Jan 22, 2018",8:00 pm,Philadelphia 76ers,101.0,Memphis Grizzlies,105.0,Box Score,,14288.0,
"Mon, Jan 22, 2018",8:00 pm,Phoenix Suns,105.0,Milwaukee Bucks,109.0,Box Score,,14766.0,
"Mon, Jan 22, 2018",8:00 pm,Chicago Bulls,128.0,New Orleans Pelicans,132.0,Box Score,2OT,17101.0,
"Tue, Jan 23, 2018",10:30 pm,New York Knicks,112.0,Golden State Warriors,123.0,Box Score,,19596.0,
"Tue, Jan 23, 2018",10:30 pm,Boston Celtics,107.0,Los Angeles Lakers,108.0,Box Score,,18997.0,
"Tue, Jan 23, 2018",8:00 pm,Brooklyn Nets,108.0,Oklahoma City Thunder,109.0,Box Score,,18203.0,
"Tue, Jan 23, 2018",7:00 pm,Sacramento Kings,105.0,Orlando Magic,99.0,Box Score,,18846.0,
"Tue, Jan 23, 2018",8:00 pm,Cleveland Cavaliers,102.0,San Antonio Spurs,114.0,Box Score,,18418.0,
"Wed, Jan 24, 2018",7:30 pm,Toronto Raptors,108.0,Atlanta Hawks,93.0,Box Score,,12780.0,
"Wed, Jan 24, 2018",7:00 pm,New Orleans Pelicans,101.0,Charlotte Hornets,96.0,Box Score,,14588.0,
"Wed, Jan 24, 2018",8:00 pm,Houston Rockets,104.0,Dallas Mavericks,97.0,Box Score,,19378.0,
"Wed, Jan 24, 2018",7:00 pm,Utah Jazz,98.0,Detroit Pistons,95.0,Box Score,OT,15682.0,
"Wed, Jan 24, 2018",7:00 pm,Phoenix Suns,101.0,Indiana Pacers,116.0,Box Score,,14060.0,
"Wed, Jan 24, 2018",10:30 pm,Boston Celtics,113.0,Los Angeles Clippers,102.0,Box Score,,19430.0,
"Wed, Jan 24, 2018",8:00 pm,San Antonio Spurs,108.0,Memphis Grizzlies,85.0,Box Score,,15812.0,
"Wed, Jan 24, 2018",7:00 pm,Chicago Bulls,101.0,Philadelphia 76ers,115.0,Box Score,,20547.0,
"Wed, Jan 24, 2018",10:00 pm,Minnesota Timberwolves,114.0,Portland Trail Blazers,123.0,Box Score,,18920.0,
"Thu, Jan 25, 2018",9:00 pm,New York Knicks,118.0,Denver Nuggets,130.0,Box Score,,15482.0,
"Thu, Jan 25, 2018",10:30 pm,Minnesota Timberwolves,113.0,Golden State Warriors,126.0,Box Score,,19596.0,
"Thu, Jan 25, 2018",7:30 pm,Sacramento Kings,89.0,Miami Heat,88.0,Box Score,,19600.0,
"Thu, Jan 25, 2018",8:00 pm,Washington Wizards,112.0,Oklahoma City Thunder,121.0,Box Score,,,
"Fri, Jan 26, 2018",8:00 pm,Los Angeles Lakers,108.0,Chicago Bulls,103.0,Box Score,,21827.0,
"Fri, Jan 26, 2018",7:00 pm,Atlanta Hawks,110.0,Charlotte Hornets,121.0,Box Score,,15479.0,
"Fri, Jan 26, 2018",7:30 pm,Indiana Pacers,108.0,Cleveland Cavaliers,115.0,Box Score,,20562.0,
"Fri, Jan 26, 2018",8:30 pm,Portland Trail Blazers,107.0,Dallas Mavericks,93.0,Box Score,,19876.0,
"Fri, Jan 26, 2018",8:00 pm,Los Angeles Clippers,109.0,Memphis Grizzlies,100.0,Box Score,,16369.0,
"Fri, Jan 26, 2018",8:00 pm,Brooklyn Nets,91.0,Milwaukee Bucks,116.0,Box Score,,18717.0,
"Fri, Jan 26, 2018",8:00 pm,Houston Rockets,113.0,New Orleans Pelicans,115.0,Box Score,,17186.0,
"Fri, Jan 26, 2018",9:00 pm,New York Knicks,107.0,Phoenix Suns,85.0,Box Score,,17068.0,
"Fri, Jan 26, 2018",8:30 pm,Philadelphia 76ers,97.0,San Antonio Spurs,78.0,Box Score,,18418.0,
"Fri, Jan 26, 2018",7:30 pm,Utah Jazz,97.0,Toronto Raptors,93.0,Box Score,,19800.0,
"Sat, Jan 27, 2018",7:30 pm,Washington Wizards,129.0,Atlanta Hawks,104.0,Box Score,,15843.0,
"Sat, Jan 27, 2018",9:00 pm,Dallas Mavericks,89.0,Denver Nuggets,91.0,Box Score,,19520.0,
"Sat, Jan 27, 2018",5:00 pm,Oklahoma City Thunder,121.0,Detroit Pistons,108.0,Box Score,,20491.0,
"Sat, Jan 27, 2018",8:30 pm,Boston Celtics,105.0,Golden State Warriors,109.0,Box Score,,19596.0,
"Sat, Jan 27, 2018",7:00 pm,Orlando Magic,112.0,Indiana Pacers,114.0,Box Score,,17923.0,
"Sat, Jan 27, 2018",7:30 pm,Charlotte Hornets,91.0,Miami Heat,95.0,Box Score,,19600.0,
"Sat, Jan 27, 2018",9:00 pm,Brooklyn Nets,97.0,Minnesota Timberwolves,111.0,Box Score,,16231.0,
"Sun, Jan 28, 2018",3:30 pm,Milwaukee Bucks,110.0,Chicago Bulls,96.0,Box Score,,21630.0,
"Sun, Jan 28, 2018",6:00 pm,Detroit Pistons,104.0,Cleveland Cavaliers,121.0,Box Score,,20562.0,
"Sun, Jan 28, 2018",3:30 pm,Phoenix Suns,102.0,Houston Rockets,113.0,Box Score,,18055.0,
"Sun, Jan 28, 2018",4:00 pm,Los Angeles Clippers,112.0,New Orleans Pelicans,103.0,Box Score,,16378.0,
"Sun, Jan 28, 2018",6:00 pm,Philadelphia 76ers,112.0,Oklahoma City Thunder,122.0,Box Score,,18202.0,
"Sun, Jan 28, 2018",7:00 pm,Sacramento Kings,98.0,San Antonio Spurs,113.0,Box Score,,18418.0,
"Sun, Jan 28, 2018",6:00 pm,Los Angeles Lakers,111.0,Toronto Raptors,123.0,Box Score,,19800.0,
"Mon, Jan 29, 2018",7:30 pm,Minnesota Timberwolves,100.0,Atlanta Hawks,105.0,Box Score,,12589.0,
"Mon, Jan 29, 2018",8:30 pm,Miami Heat,95.0,Dallas Mavericks,88.0,Box Score,,19555.0,
"Mon, Jan 29, 2018",9:00 pm,Boston Celtics,111.0,Denver Nuggets,110.0,Box Score,,19520.0,
"Mon, Jan 29, 2018",7:00 pm,Charlotte Hornets,96.0,Indiana Pacers,105.0,Box Score,,14225.0,
"Mon, Jan 29, 2018",8:00 pm,Phoenix Suns,109.0,Memphis Grizzlies,120.0,Box Score,,13202.0,
"Mon, Jan 29, 2018",8:00 pm,Philadelphia 76ers,95.0,Milwaukee Bucks,107.0,Box Score,,14126.0,
"Tue, Jan 30, 2018",8:00 pm,Cleveland Cavaliers,114.0,Detroit Pistons,125.0,Box Score,,18508.0,
"Tue, Jan 30, 2018",8:00 pm,Orlando Magic,107.0,Houston Rockets,114.0,Box Score,,18055.0,
"Tue, Jan 30, 2018",10:30 pm,Portland Trail Blazers,104.0,Los Angeles Clippers,96.0,Box Score,,16705.0,
"Tue, Jan 30, 2018",8:00 pm,Sacramento Kings,114.0,New Orleans Pelicans,103.0,Box Score,,14292.0,
"Tue, Jan 30, 2018",7:30 pm,Brooklyn Nets,95.0,New York Knicks,111.0,Box Score,,19505.0,
"Tue, Jan 30, 2018",8:30 pm,Denver Nuggets,104.0,San Antonio Spurs,106.0,Box Score,,18418.0,
"Tue, Jan 30, 2018",7:30 pm,Minnesota Timberwolves,104.0,Toronto Raptors,109.0,Box Score,,19800.0,
"Tue, Jan 30, 2018",9:00 pm,Golden State Warriors,99.0,Utah Jazz,129.0,Box Score,,18306.0,
"Tue, Jan 30, 2018",7:00 pm,Oklahoma City Thunder,96.0,Washington Wizards,102.0,Box Score,,20356.0,
"Wed, Jan 31, 2018",7:30 pm,Charlotte Hornets,123.0,Atlanta Hawks,110.0,Box Score,,13103.0,
"Wed, Jan 31, 2018",8:00 pm,New York Knicks,73.0,Boston Celtics,103.0,Box Score,,18624.0,
"Wed, Jan 31, 2018",7:30 pm,Philadelphia 76ers,108.0,Brooklyn Nets,116.0,Box Score,,15577.0,
"Wed, Jan 31, 2018",7:30 pm,Miami Heat,89.0,Cleveland Cavaliers,91.0,Box Score,,20562.0,
"Wed, Jan 31, 2018",7:00 pm,Memphis Grizzlies,101.0,Indiana Pacers,105.0,Box Score,,15093.0,
"Wed, Jan 31, 2018",7:00 pm,Los Angeles Lakers,105.0,Orlando Magic,127.0,Box Score,,18553.0,
"Wed, Jan 31, 2018",10:30 pm,Dallas Mavericks,88.0,Phoenix Suns,102.0,Box Score,,15923.0,
"Wed, Jan 31, 2018",10:00 pm,Chicago Bulls,108.0,Portland Trail Blazers,124.0,Box Score,,19422.0,
"Thu, Feb 1, 2018",10:30 pm,Oklahoma City Thunder,124.0,Denver Nuggets,127.0,Box Score,,18407.0,
"Thu, Feb 1, 2018",7:00 pm,Memphis Grizzlies,102.0,Detroit Pistons,104.0,Box Score,,17481.0,
"Thu, Feb 1, 2018",8:00 pm,Milwaukee Bucks,89.0,Minnesota Timberwolves,108.0,Box Score,,17199.0,
"Thu, Feb 1, 2018",8:00 pm,Houston Rockets,102.0,San Antonio Spurs,91.0,Box Score,,18418.0,
"Thu, Feb 1, 2018",7:00 pm,Toronto Raptors,119.0,Washington Wizards,122.0,Box Score,,15599.0,
"Fri, Feb 2, 2018",7:30 pm,Atlanta Hawks,110.0,Boston Celtics,119.0,Box Score,,18624.0,
"Fri, Feb 2, 2018",7:30 pm,Los Angeles Lakers,102.0,Brooklyn Nets,99.0,Box Score,,17732.0,
"Fri, Feb 2, 2018",7:00 pm,Indiana Pacers,126.0,Charlotte Hornets,133.0,Box Score,,17135.0,
"Fri, Feb 2, 2018",8:00 pm,New York Knicks,90.0,Milwaukee Bucks,92.0,Box Score,,18717.0,
"Fri, Feb 2, 2018",9:00 pm,New Orleans Pelicans,114.0,Oklahoma City Thunder,100.0,Box Score,,18203.0,
"Fri, Feb 2, 2018",8:00 pm,Miami Heat,97.0,Philadelphia 76ers,103.0,Box Score,,20636.0,
"Fri, Feb 2, 2018",9:00 pm,Utah Jazz,129.0,Phoenix Suns,97.0,Box Score,,16560.0,
"Fri, Feb 2, 2018",10:30 pm,Golden State Warriors,119.0,Sacramento Kings,104.0,Box Score,,17583.0,
"Fri, Feb 2, 2018",7:30 pm,Portland Trail Blazers,105.0,Toronto Raptors,130.0,Box Score,,19800.0,
"Sat, Feb 3, 2018",8:30 pm,Houston Rockets,120.0,Cleveland Cavaliers,88.0,Box Score,,20562.0,
"Sat, Feb 3, 2018",9:00 pm,Golden State Warriors,108.0,Denver Nuggets,115.0,Box Score,,20103.0,
"Sat, Feb 3, 2018",7:00 pm,Miami Heat,107.0,Detroit Pistons,111.0,Box Score,,18747.0,
"Sat, Feb 3, 2018",7:00 pm,Philadelphia 76ers,92.0,Indiana Pacers,100.0,Box Score,,17923.0,
"Sat, Feb 3, 2018",3:30 pm,Chicago Bulls,103.0,Los Angeles Clippers,113.0,Box Score,,19068.0,
"Sat, Feb 3, 2018",9:00 pm,New Orleans Pelicans,107.0,Minnesota Timberwolves,118.0,Box Score,,17954.0,
"Sat, Feb 3, 2018",7:00 pm,Washington Wizards,115.0,Orlando Magic,98.0,Box Score,,18846.0,
"Sat, Feb 3, 2018",10:00 pm,Dallas Mavericks,106.0,Sacramento Kings,99.0,Box Score,,17583.0,
"Sat, Feb 3, 2018",9:00 pm,Utah Jazz,120.0,San Antonio Spurs,111.0,Box Score,,18418.0,
"Sun, Feb 4, 2018",12:00 pm,Portland Trail Blazers,96.0,Boston Celtics,97.0,Box Score,,18624.0,
"Sun, Feb 4, 2018",12:00 pm,Milwaukee Bucks,109.0,Brooklyn Nets,94.0,Box Score,,14392.0,
"Sun, Feb 4, 2018",12:00 pm,Atlanta Hawks,99.0,New York Knicks,96.0,Box Score,,19441.0,
"Sun, Feb 4, 2018",2:00 pm,Los Angeles Lakers,108.0,Oklahoma City Thunder,104.0,Box Score,,18203.0,
"Sun, Feb 4, 2018",3:00 pm,Charlotte Hornets,115.0,Phoenix Suns,110.0,Box Score,,14487.0,
"Sun, Feb 4, 2018",12:00 pm,Memphis Grizzlies,86.0,Toronto Raptors,101.0,Box Score,,19800.0,
"Mon, Feb 5, 2018",9:00 pm,Charlotte Hornets,104.0,Denver Nuggets,121.0,Box Score,,14410.0,
"Mon, Feb 5, 2018",7:00 pm,Portland Trail Blazers,91.0,Detroit Pistons,111.0,Box Score,,13810.0,
"Mon, Feb 5, 2018",7:00 pm,Washington Wizards,111.0,Indiana Pacers,102.0,Box Score,,13169.0,
"Mon, Feb 5, 2018",10:30 pm,Dallas Mavericks,101.0,Los Angeles Clippers,104.0,Box Score,,15127.0,
"Mon, Feb 5, 2018",7:30 pm,Orlando Magic,111.0,Miami Heat,109.0,Box Score,,19600.0,
